Opening function raw/Bode - ycd-pmknitrone-1_20200215.raw/_FUNC001, and idx file size is 19514
00 00 80 0C 8E D2	0	53902
00 00 80 AC E7 D2	0	53991
49 4A 82 98 F9 D2	19017	54009
49 25 82 84 0B D3	9545	54027
00 00 80 72 1D D3	0	54045
00 00 80 4A 41 D3	0	54081
92 5A 81 36 53 D3	23186	54099
49 02 80 24 65 D3	585	54117
00 00 80 10 77 D3	0	54135
00 00 80 AE D0 D3	0	54224
12 3F 82 9C E2 D3	16146	54242
00 00 80 88 F4 D3	0	54260
00 00 80 14 60 D4	0	54368
DB 49 82 00 72 D4	18907	54386
00 50 80 EC 83 D4	20480	54403
5B 29 82 D8 95 D4	10587	54421
49 3A 80 C6 A7 D4	14921	54439
00 00 80 B2 B9 D4	0	54457
00 00 80 78 EF D4	0	54511
EE 38 82 64 01 D5	14574	54529
25 01 80 50 13 D5	293	54547
00 00 80 3E 25 D5	0	54565
00 00 80 16 49 D5	0	54601
C9 33 82 02 5B D5	13257	54619
49 3B 82 F0 6C D5	15177	54636
00 37 82 DC 7E D5	14080	54654
DB 27 82 C8 90 D5	10203	54672
25 29 80 B6 A2 D5	10533	54690
00 00 80 A2 B4 D5	0	54708
00 00 80 7A D8 D5	0	54744
B7 61 81 68 EA D5	25015	54762
00 00 80 54 FC D5	0	54780
00 00 80 40 0E D6	0	54798
EE 25 82 2C 20 D6	9710	54816
12 53 82 1A 32 D6	21266	54834
25 21 81 06 44 D6	8485	54852
A5 3C 82 F2 55 D6	15525	54869
00 00 80 E0 67 D6	0	54887
00 00 80 0A 2D D7	0	55085
00 5C 82 F6 3E D7	23552	55102
25 3F 82 E2 50 D7	16165	55120
00 70 81 CE 62 D7	28672	55138
00 00 80 BC 74 D7	0	55156
00 00 80 24 ED D8	0	55533
B7 66 82 10 FF D8	26295	55551
6E 53 80 FC 10 D9	21358	55568
00 00 80 E8 22 D9	0	55586
00 00 80 AE 58 D9	0	55640
80 46 82 9A 6A D9	18048	55658
00 00 80 88 7C D9	0	55676
00 00 80 78 77 DA	0	55927
B7 3D 82 64 89 DA	15799	55945
DB 26 81 50 9B DA	9947	55963
00 00 80 3C AD DA	0	55981
00 00 80 7A 60 DB	0	56160
A5 37 82 66 72 DB	14245	56178
EE 5C 82 54 84 DB	23790	56196
00 00 80 40 96 DB	0	56214
00 00 80 1A BA DB	0	56250
00 54 82 06 CC DB	21504	56268
00 00 80 F2 DD DB	0	56285
12 2E 82 DE EF DB	11794	56303
49 02 80 CC 01 DC	585	56321
00 00 80 B8 13 DC	0	56339
6E 5F 81 A4 25 DC	24430	56357
00 00 80 92 37 DC	0	56375
00 00 80 56 6D DC	0	56429
B7 15 80 44 7F DC	5559	56447
00 00 80 30 91 DC	0	56465
00 00 80 94 20 DD	0	56608
49 3D 82 80 32 DD	15689	56626
00 00 80 6E 44 DD	0	56644
00 00 80 20 8C DD	0	56716
25 75 81 0C 9E DD	29989	56734
00 00 80 F8 AF DD	0	56751
00 00 80 98 09 DE	0	56841
DB 2B 82 84 1B DE	11227	56859
12 2E 82 70 2D DE	11794	56877
B7 45 81 5E 3F DE	17847	56895
00 66 81 4A 51 DE	26112	56913
00 00 80 36 63 DE	0	56931
00 00 80 9A F2 DE	0	57074
F2 2D 83 88 04 DF	11762	57092
00 00 80 74 16 DF	0	57110
00 00 80 26 5E DF	0	57182
6E 2D 82 12 70 DF	11630	57200
DB 57 82 FE 81 DF	22491	57217
00 00 80 EC 93 DF	0	57235
00 00 80 8A ED DF	0	57325
49 70 81 76 FF DF	28745	57343
00 78 80 64 11 E0	30720	57361
37 31 82 50 23 E0	12599	57379
00 00 80 3C 35 E0	0	57397
00 00 80 2A 47 E0	0	57415
09 26 83 16 59 E0	9737	57433
12 23 82 02 6B E0	8978	57451
25 28 82 EE 7C E0	10277	57468
00 00 80 DC 8E E0	0	57486
00 00 80 C8 A0 E0	0	57504
DB 38 82 B4 B2 E0	14555	57522
00 00 80 A0 C4 E0	0	57540
A5 21 82 8E D6 E0	8613	57558
00 00 80 7A E8 E0	0	57576
00 00 80 06 54 E1	0	57684
EE 34 82 F2 65 E1	13550	57701
EE 3D 82 DE 77 E1	15854	57719
00 00 80 CA 89 E1	0	57737
00 00 80 B8 9B E1	0	57755
00 57 82 A4 AD E1	22272	57773
00 00 80 90 BF E1	0	57791
00 00 80 7E D1 E1	0	57809
B7 39 81 6A E3 E1	14775	57827
00 00 80 56 F5 E1	0	57845
00 00 80 42 07 E2	0	57863
B7 2B 82 30 19 E2	11191	57881
6E 49 81 1C 2B E2	18798	57899
00 00 80 08 3D E2	0	57917
00 7E 81 F6 4E E2	32256	57934
12 58 82 E2 60 E2	22546	57952
00 00 80 CE 72 E2	0	57970
00 00 80 46 F0 E2	0	58096
DB 29 82 32 02 E3	10715	58114
00 00 80 20 14 E3	0	58132
49 3D 82 0C 26 E3	15689	58150
00 00 80 F8 37 E3	0	58167
00 00 80 D2 5B E3	0	58203
C9 26 82 BE 6D E3	9929	58221
B7 3D 82 AA 7F E3	15799	58239
00 00 80 98 91 E3	0	58257
00 00 80 84 A3 E3	0	58275
1B 26 83 70 B5 E3	9755	58293
92 04 80 5C C7 E3	1170	58311
80 22 82 4A D9 E3	8832	58329
25 01 80 36 EB E3	293	58347
00 00 80 22 FD E3	0	58365
00 00 80 D4 44 E4	0	58436
A5 41 82 C2 56 E4	16805	58454
00 3C 81 AE 68 E4	15360	58472
00 00 80 9A 7A E4	0	58490
00 00 80 60 B0 E4	0	58544
00 74 81 4C C2 E4	29696	58562
00 00 80 38 D4 E4	0	58580
00 00 80 26 E6 E4	0	58598
6E 20 82 12 F8 E4	8302	58616
B7 49 82 FE 09 E5	18871	58633
C9 34 82 EC 1B E5	13513	58651
80 32 82 D8 2D E5	12928	58669
6E 5F 81 C4 3F E5	24430	58687
00 00 80 B0 51 E5	0	58705
DB 3F 82 9E 63 E5	16347	58723
00 68 81 8A 75 E5	26624	58741
00 00 80 76 87 E5	0	58759
00 00 80 64 99 E5	0	58777
00 6E 81 50 AB E5	28160	58795
00 00 80 3C BD E5	0	58813
00 00 80 16 E1 E5	0	58849
49 42 81 02 F3 E5	16969	58867
00 00 80 EE 04 E6	0	58884
00 00 80 7A 70 E6	0	58992
6E 29 81 66 82 E6	10606	59010
B7 7B 82 52 94 E6	31671	59028
25 01 80 40 A6 E6	293	59046
00 00 80 2C B8 E6	0	59064
00 00 80 1C B3 E7	0	59315
92 37 82 08 C5 E7	14226	59333
00 00 80 F4 D6 E7	0	59350
80 4A 82 E2 E8 E7	19072	59368
00 00 80 CE FA E7	0	59386
49 54 81 BA 0C E8	21577	59404
00 00 80 A6 1E E8	0	59422
00 00 80 46 78 E8	0	59512
92 52 81 32 8A E8	21138	59530
00 00 80 1E 9C E8	0	59548
00 00 80 D2 E3 E8	0	59619
DB 54 82 BE F5 E8	21723	59637
25 09 80 AA 07 E9	2341	59655
00 00 80 96 19 E9	0	59673
92 36 81 84 2B E9	13970	59691
25 01 80 70 3D E9	293	59709
80 68 82 5C 4F E9	26752	59727
00 00 80 48 61 E9	0	59745
00 00 80 9A 02 EA	0	59906
25 45 82 86 14 EA	17701	59924
6E 03 80 72 26 EA	878	59942
00 00 80 60 38 EA	0	59960
25 77 81 4C 4A EA	30501	59978
00 00 80 38 5C EA	0	59996
49 78 81 26 6E EA	30793	60014
00 00 80 12 80 EA	0	60032
00 00 80 EE 8C EB	0	60300
49 42 81 DA 9E EB	16969	60318
00 00 80 C8 B0 EB	0	60336
00 00 80 A0 D4 EB	0	60372
5B 2C 82 8C E6 EB	11355	60390
00 00 80 7A F8 EB	0	60408
00 00 80 CA 99 EC	0	60569
12 6E 82 B6 AB EC	28178	60587
25 77 81 A4 BD EC	30501	60605
00 00 80 90 CF EC	0	60623
00 00 80 6A F3 EC	0	60659
37 65 82 56 05 ED	25911	60677
DB 54 81 42 17 ED	21723	60695
00 00 80 2E 29 ED	0	60713
00 00 80 08 4D ED	0	60749
6E 3B 82 F4 5E ED	15214	60766
B7 45 80 E0 70 ED	17847	60784
00 00 80 CE 82 ED	0	60802
00 00 80 82 B3 EE	0	61107
00 26 82 70 C5 EE	9728	61125
00 68 81 5C D7 EE	26624	61143
00 00 80 48 E9 EE	0	61161
80 2E 82 36 FB EE	11904	61179
00 66 81 22 0D EF	26112	61197
DB 26 80 0E 1F EF	9947	61215
49 33 82 FA 30 EF	13129	61232
00 00 80 E8 42 EF	0	61250
00 00 80 C0 66 EF	0	61286
92 44 81 AC 78 EF	17554	61304
00 3E 82 9A 8A EF	15872	61322
00 00 80 86 9C EF	0	61340
92 64 81 72 AE EF	25746	61358
00 00 80 60 C0 EF	0	61376
00 00 80 FE 19 F0	0	61465
B7 69 81 EA 2B F0	27063	61483
80 2F 82 D8 3D F0	12160	61501
6E 03 80 C4 4F F0	878	61519
00 00 80 B0 61 F0	0	61537
00 00 80 8A 85 F0	0	61573
5B 2A 82 76 97 F0	10843	61591
00 00 80 62 A9 F0	0	61609
00 00 80 66 92 F1	0	61842
12 6A 82 52 A4 F1	27154	61860
25 09 80 3E B6 F1	2341	61878
00 00 80 2C C8 F1	0	61896
00 00 80 18 DA F1	0	61914
49 68 81 04 EC F1	26697	61932
25 23 81 F0 FD F1	8997	61949
25 71 81 DE 0F F2	28965	61967
25 77 81 CA 21 F2	30501	61985
92 6A 81 B6 33 F2	27282	62003
00 00 80 A4 45 F2	0	62021
00 00 80 2E B1 F2	0	62129
92 74 82 1A C3 F2	29842	62147
00 00 80 08 D5 F2	0	62165
00 00 80 CE 0A F3	0	62218
00 34 82 BA 1C F3	13312	62236
00 00 80 A6 2E F3	0	62254
00 00 80 32 9A F3	0	62362
C9 33 82 1E AC F3	13257	62380
00 00 80 0A BE F3	0	62398
25 38 82 F8 CF F3	14373	62415
00 00 80 E4 E1 F3	0	62433
00 00 80 D4 DC F4	0	62684
00 30 81 C0 EE F4	12288	62702
EE 53 82 AC 00 F5	21486	62720
37 3C 82 9A 12 F5	15415	62738
00 00 80 86 24 F5	0	62756
00 00 80 5E 48 F5	0	62792
49 6C 82 4C 5A F5	27721	62810
00 00 80 38 6C F5	0	62828
7B 2F 83 24 7E F5	12155	62846
00 4C 81 10 90 F5	19456	62864
6E 63 80 FE A1 F5	25454	62881
49 58 81 EA B3 F5	22601	62899
00 00 80 D6 C5 F5	0	62917
00 00 80 62 31 F6	0	63025
00 4B 82 4E 43 F6	19200	63043
80 3C 82 3C 55 F6	15488	63061
5B 30 82 28 67 F6	12379	63079
00 00 80 14 79 F6	0	63097
00 00 80 90 DF F7	0	63455
5B 61 82 7C F1 F7	24923	63473
25 35 81 68 03 F8	13605	63491
B7 3F 81 54 15 F8	16311	63509
00 00 80 42 27 F8	0	63527
00 00 80 E0 80 F8	0	63616
A5 6E 82 CC 92 F8	28325	63634
DB 46 80 BA A4 F8	18139	63652
00 00 80 A6 B6 F8	0	63670
00 00 80 5C E7 F9	0	63975
DB 3A 82 48 F9 F9	15067	63993
00 00 80 34 0B FA	0	64011
B7 20 82 20 1D FA	8375	64029
6E 43 80 0E 2F FA	17262	64047
00 00 80 FA 40 FA	0	64064
DB 41 82 E6 52 FA	16859	64082
00 00 80 D4 64 FA	0	64100
00 00 80 5E D0 FA	0	64208
00 50 81 4A E2 FA	20480	64226
92 1C 80 38 F4 FA	7314	64244
00 10 80 24 06 FB	4096	64262
00 00 80 10 18 FB	0	64280
6E 3F 81 FE 29 FB	16238	64297
00 00 80 EA 3B FB	0	64315
00 00 80 C2 5F FB	0	64351
00 78 81 B0 71 FB	30720	64369
00 00 80 9C 83 FB	0	64387
00 00 80 3A DD FB	0	64477
37 41 82 28 EF FB	16695	64495
25 61 80 14 01 FC	24869	64513
00 00 80 00 13 FC	0	64531
00 00 80 DA 36 FC	0	64566
49 56 82 C6 48 FC	22089	64584
25 2F 81 B2 5A FC	12069	64602
92 5A 82 A0 6C FC	23186	64620
00 00 80 8C 7E FC	0	64638
25 61 81 78 90 FC	24869	64656
6E 3D 82 64 A2 FC	15726	64674
49 02 80 52 B4 FC	585	64692
00 00 80 3E C6 FC	0	64710
00 00 80 DC 1F FD	0	64799
25 2D 81 CA 31 FD	11557	64817
92 3B 82 B6 43 FD	15250	64835
49 12 80 A2 55 FD	4681	64853
80 2D 82 8E 67 FD	11648	64871
49 42 81 7C 79 FD	16969	64889
DB 42 81 68 8B FD	17115	64907
00 00 80 54 9D FD	0	64925
00 00 80 A6 3E FE	0	65086
EE 52 82 92 50 FE	21230	65104
6E 2B 83 7E 62 FE	11118	65122
00 08 80 6C 74 FE	2048	65140
00 00 80 58 86 FE	0	65158
00 00 80 A8 27 FF	0	65319
25 69 81 96 39 FF	26917	65337
6E 49 81 82 4B FF	18798	65355
49 2D 82 6E 5D FF	11593	65373
00 00 80 5A 6F FF	0	65391
00 00 80 34 93 FF	0	65427
DB 68 81 20 A5 FF	26843	65445
6E 31 81 0E B7 FF	12654	65463
00 00 80 FA C8 FF	0	65480
00 00 80 E6 DA FF	0	65498
6E 23 82 D2 EC FF	9070	65516
6E 2D 81 C0 FE FF	11630	65534
B7 29 93 56 08 80	10679	32776
00 4A 91 4C 11 80	18944	32785
00 00 90 42 1A 80	0	32794
00 00 90 26 35 80	0	32821
B7 75 90 1C 3E 80	30135	32830
00 76 91 12 47 80	30208	32839
D2 33 93 08 50 80	13266	32848
6E 3D 92 FE 58 80	15726	32856
80 34 92 F4 61 80	13440	32865
B7 58 92 EC 6A 80	22711	32874
00 00 90 E2 73 80	0	32883
00 00 90 76 D6 80	0	32982
6E 5F 91 6C DF 80	24430	32991
92 72 91 64 E8 80	29330	33000
00 00 90 5A F1 80	0	33009
00 00 90 50 FA 80	0	33018
37 58 92 46 03 81	22583	33027
B7 23 91 3C 0C 81	9143	33036
B7 53 91 32 15 81	21431	33045
00 08 90 28 1E 81	2048	33054
00 00 90 20 27 81	0	33063
00 00 90 F8 4A 81	0	33098
C9 24 92 EE 53 81	9417	33107
00 00 90 E4 5C 81	0	33116
00 00 90 C8 77 81	0	33143
12 32 92 BE 80 81	12818	33152
B7 5D 91 B4 89 81	23991	33161
00 00 90 AA 92 81	0	33170
00 00 90 A0 9B 81	0	33179
E0 29 93 96 A4 81	10720	33188
00 00 90 8E AD 81	0	33197
00 00 90 4A EC 81	0	33260
B7 25 91 40 F5 81	9655	33269
B7 26 92 36 FE 81	9911	33278
00 7E 91 2C 07 82	32256	33287
00 00 90 22 10 82	0	33296
00 00 90 18 19 82	0	33305
92 5E 92 0E 22 82	24210	33314
6E 3B 90 06 2B 82	15214	33323
92 68 91 FC 33 82	26770	33331
00 00 90 F2 3C 82	0	33340
00 00 90 B8 72 82	0	33394
A5 53 92 AE 7B 82	21413	33403
92 24 91 A4 84 82	9362	33412
00 00 90 9A 8D 82	0	33421
6E 28 92 90 96 82	10350	33430
00 00 90 86 9F 82	0	33439
00 00 90 60 C3 82	0	33475
C9 35 92 56 CC 82	13769	33484
00 00 90 4C D5 82	0	33493
00 00 90 26 F9 82	0	33529
25 2D 91 1C 02 83	11557	33538
49 6C 91 12 0B 83	27721	33547
00 26 91 08 14 83	9728	33556
6E 61 91 FE 1C 83	24942	33564
25 34 92 F4 25 83	13349	33573
00 00 90 EC 2E 83	0	33582
00 00 90 A0 5F 84	0	33887
00 6C 91 96 68 84	27648	33896
6E 51 91 8C 71 84	20846	33905
00 00 90 84 7A 84	0	33914
00 00 90 52 A7 84	0	33959
37 41 92 48 B0 84	16695	33968
B7 3D 90 40 B9 84	15799	33977
00 00 90 36 C2 84	0	33986
00 00 90 22 D4 84	0	34004
25 3C 92 18 DD 84	15397	34013
B7 3D 90 0E E6 84	15799	34022
80 26 92 04 EF 84	9856	34031
25 09 90 FC F7 84	2341	34039
00 00 90 F2 00 85	0	34048
00 00 90 D4 1B 85	0	34075
37 31 92 CA 24 85	12599	34084
DB 68 91 C0 2D 85	26843	34093
00 00 90 B8 36 85	0	34102
00 00 90 7C 6C 85	0	34156
12 43 92 72 75 85	17170	34165
00 00 90 6A 7E 85	0	34174
00 00 90 56 90 85	0	34192
6E 1B 90 4C 99 85	7022	34201
49 26 92 42 A2 85	9801	34210
DB 30 92 38 AB 85	12507	34219
00 00 90 2E B4 85	0	34228
00 00 90 1C C6 85	0	34246
92 28 92 12 CF 85	10386	34255
25 49 90 08 D8 85	18725	34264
00 00 90 FE E0 85	0	34272
00 00 90 E2 FB 85	0	34299
EE 24 93 D8 04 86	9454	34308
37 48 92 CE 0D 86	18487	34317
00 00 90 C4 16 86	0	34326
00 00 90 62 70 86	0	34416
DB 2A 92 58 79 86	10971	34425
92 50 91 50 82 86	20626	34434
25 11 90 46 8B 86	4389	34443
00 00 90 3C 94 86	0	34452
00 00 90 5C 62 87	0	34658
0E 25 93 52 6B 87	9486	34667
00 00 90 48 74 87	0	34676
00 00 90 04 B3 87	0	34739
B7 45 90 FA BB 87	17847	34747
92 64 90 F2 C4 87	25746	34756
00 00 90 E8 CD 87	0	34765
49 34 92 DE D6 87	13385	34774
00 00 90 D4 DF 87	0	34783
00 00 90 86 27 88	0	34855
EE 25 92 7C 30 88	9710	34864
92 14 90 72 39 88	5266	34873
00 00 90 6A 42 88	0	34882
00 00 90 42 66 88	0	34918
C9 3E 92 38 6F 88	16073	34927
49 02 90 2E 78 88	585	34936
00 00 90 26 81 88	0	34945
00 00 90 12 93 88	0	34963
92 54 91 08 9C 88	21650	34972
00 00 90 FE A4 88	0	34980
00 00 90 A6 F5 88	0	35061
C9 3D 92 9C FE 88	15817	35070
92 0C 90 94 07 89	3218	35079
00 00 90 8A 10 89	0	35088
C9 38 92 80 19 89	14537	35097
6E 69 91 76 22 89	26990	35106
00 00 90 6C 2B 89	0	35115
EE 59 92 62 34 89	23022	35124
92 2C 92 58 3D 89	11410	35133
00 00 90 50 46 89	0	35142
25 73 91 46 4F 89	29477	35151
92 44 91 3C 58 89	17554	35160
00 6A 91 32 61 89	27136	35169
00 00 90 28 6A 89	0	35178
00 00 90 14 7C 89	0	35196
37 3A 92 0C 85 89	14903	35205
00 00 90 02 8E 89	0	35214
00 00 90 C6 C3 89	0	35267
92 44 91 BE CC 89	17554	35276
49 26 91 B4 D5 89	9801	35285
00 00 90 AA DE 89	0	35294
00 00 90 7A 0B 8A	0	35339
B7 21 91 70 14 8A	8631	35348
00 00 90 66 1D 8A	0	35357
00 00 90 18 65 8A	0	35429
EE 24 92 0E 6E 8A	9454	35438
49 62 90 04 77 8A	25161	35447
00 00 90 FA 7F 8A	0	35455
6E 7E 92 F2 88 8A	32366	35464
00 00 90 E8 91 8A	0	35473
00 00 90 DE 9A 8A	0	35482
B7 3D 91 D4 A3 8A	15799	35491
DB 48 91 CA AC 8A	18651	35500
00 00 90 C0 B5 8A	0	35509
00 61 92 B6 BE 8A	24832	35518
00 00 90 AC C7 8A	0	35527
00 00 90 68 06 8B	0	35590
C9 26 92 60 0F 8B	9929	35599
00 00 90 56 18 8B	0	35608
00 00 90 E0 83 8B	0	35715
DB 62 91 D8 8C 8B	25307	35724
C9 2F 92 CE 95 8B	12233	35733
DB 7C 91 C4 9E 8B	31963	35742
00 00 90 BA A7 8B	0	35751
A5 2A 92 B0 B0 8B	10917	35760
92 36 91 A6 B9 8B	13970	35769
00 00 90 9C C2 8B	0	35778
00 00 90 8A D4 8B	0	35796
B7 3E 92 80 DD 8B	16055	35805
00 00 90 76 E6 8B	0	35814
00 00 90 D0 7E 8C	0	35966
49 74 91 C6 87 8C	29769	35975
00 00 90 BE 90 8C	0	35984
00 00 90 34 0E 8D	0	36110
85 24 93 2C 17 8D	9349	36119
B7 65 90 22 20 8D	26039	36128
00 00 90 18 29 8D	0	36137
00 00 90 FA 43 8D	0	36163
00 50 90 F0 4C 8D	20480	36172
00 00 90 E8 55 8D	0	36181
00 00 90 CA 70 8D	0	36208
B7 1D 90 C0 79 8D	7607	36217
6E 6B 90 B6 82 8D	27502	36226
00 00 90 AC 8B 8D	0	36235
00 00 90 42 EE 8D	0	36334
49 45 92 38 F7 8D	17737	36343
49 02 90 2E 00 8E	585	36352
00 00 90 24 09 8E	0	36361
00 00 90 1A 12 8E	0	36370
A5 31 92 12 1B 8E	12709	36379
00 00 90 08 24 8E	0	36388
00 00 90 62 BC 8E	0	36540
37 46 92 58 C5 8E	17975	36549
49 12 90 4E CE 8E	4681	36558
00 00 90 46 D7 8E	0	36567
00 00 90 78 93 8F	0	36755
00 37 92 70 9C 8F	14080	36764
00 00 90 66 A5 8F	0	36773
00 00 90 C0 3D 90	0	36925
97 4C 93 B6 46 90	19607	36934
00 00 90 AC 4F 90	0	36943
00 00 90 86 73 90	0	36979
00 58 91 7C 7C 90	22528	36988
DB 78 91 72 85 90	30939	36997
00 00 90 68 8E 90	0	37006
C9 4A 92 5E 97 90	19145	37015
25 29 90 56 A0 90	10533	37024
00 00 90 4C A9 90	0	37033
00 00 90 2E C4 90	0	37060
A5 5E 92 24 CD 90	24229	37069
00 00 90 1A D6 90	0	37078
00 00 90 EA 02 91	0	37122
B7 45 92 E0 0B 91	17847	37131
00 00 90 D6 14 91	0	37140
00 00 90 A6 41 91	0	37185
92 46 92 9C 4A 91	18066	37194
00 00 90 92 53 91	0	37203
00 42 91 88 5C 91	16896	37212
00 00 90 80 65 91	0	37221
00 00 90 62 80 91	0	37248
EE 5A 92 58 89 91	23278	37257
49 72 90 4E 92 91	29257	37266
00 00 90 44 9B 91	0	37275
B7 31 91 3C A4 91	12727	37284
00 00 90 32 AD 91	0	37293
00 00 90 BC 18 92	0	37400
25 01 90 B2 21 92	293	37409
00 00 90 AA 2A 92	0	37418
00 00 90 FA CB 92	0	37579
49 4A 91 F0 D4 92	19017	37588
00 00 90 E6 DD 92	0	37597
00 00 90 10 A3 93	0	37795
B7 41 92 08 AC 93	16823	37804
00 00 90 FE B4 93	0	37812
00 00 90 F4 BD 93	0	37821
00 43 92 EA C6 93	17152	37830
B7 46 92 E0 CF 93	18103	37839
00 00 90 D6 D8 93	0	37848
00 00 90 3A 68 94	0	37992
25 55 91 32 71 94	21797	38001
00 00 90 28 7A 94	0	38010
00 00 90 DA C1 94	0	38081
12 43 92 D0 CA 94	17170	38090
00 00 90 C6 D3 94	0	38099
00 00 90 B2 E5 94	0	38117
B7 6C 92 AA EE 94	27831	38126
5B 36 92 A0 F7 94	13915	38135
00 00 90 96 00 95	0	38144
00 00 90 3E 51 95	0	38225
6E 28 92 34 5A 95	10350	38234
37 28 93 2A 63 95	10295	38243
00 00 90 20 6C 95	0	38252
00 00 90 F0 98 95	0	38296
DB 4E 91 E6 A1 95	20187	38305
00 00 90 DC AA 95	0	38314
00 00 90 24 55 96	0	38485
DB 7C 91 1A 5E 96	31963	38494
DB 26 92 10 67 96	9947	38503
00 00 90 06 70 96	0	38512
00 00 90 44 23 97	0	38691
80 3E 92 3A 2C 97	16000	38700
00 00 90 32 35 97	0	38709
12 33 92 28 3E 97	13074	38718
B7 59 91 1E 47 97	22967	38727
00 00 90 14 50 97	0	38736
00 00 90 DA 85 97	0	38789
25 20 92 D0 8E 97	8229	38798
6E 03 90 C6 97 97	878	38807
49 6E 91 BC A0 97	28233	38816
00 00 90 B2 A9 97	0	38825
00 00 90 6E E8 97	0	38888
B7 36 92 64 F1 97	14007	38897
00 08 90 5C FA 97	2048	38906
00 00 90 52 03 98	0	38915
00 00 90 3E 15 98	0	38933
DB 7C 91 34 1E 98	31963	38942
00 00 90 2A 27 98	0	38951
00 00 90 20 30 98	0	38960
6E 03 90 18 39 98	878	38969
B7 3A 92 0E 42 98	15031	38978
00 00 90 04 4B 98	0	38987
00 00 90 B6 92 98	0	39058
49 62 91 AC 9B 98	25161	39067
92 20 92 A2 A4 98	8338	39076
00 00 90 98 AD 98	0	39085
00 00 90 C2 72 99	0	39282
92 3E 92 B8 7B 99	16018	39291
00 00 90 B0 84 99	0	39300
00 00 90 DA 49 9A	0	39497
5B 3F 92 D0 52 9A	16219	39506
DB 6E 91 C6 5B 9A	28379	39515
00 00 90 BC 64 9A	0	39524
00 00 90 82 9A 9A	0	39578
92 2C 90 78 A3 9A	11410	39587
00 00 90 6E AC 9A	0	39596
00 00 90 E0 1B 9C	0	39963
C9 47 92 D6 24 9C	18377	39972
00 00 90 CC 2D 9C	0	39981
00 00 90 74 7E 9C	0	40062
6E 31 91 6C 87 9C	12654	40071
00 00 90 62 90 9C	0	40080
00 00 90 20 B8 9D	0	40376
92 36 91 16 C1 9D	13970	40385
00 00 90 0C CA 9D	0	40394
00 00 90 D2 FF 9D	0	40447
25 53 91 C8 08 9E	21285	40456
25 2B 91 C0 11 9E	11045	40465
00 00 90 B6 1A 9E	0	40474
00 00 90 A2 2C 9E	0	40492
25 7F 92 98 35 9E	32549	40501
00 00 90 8E 3E 9E	0	40510
00 00 90 72 59 9E	0	40537
00 2D 92 68 62 9E	11520	40546
DB 6C 91 5E 6B 9E	27867	40555
00 00 90 54 74 9E	0	40564
00 00 90 1A AA 9E	0	40618
EE 35 92 10 B3 9E	13806	40627
00 00 90 06 BC 9E	0	40636
00 00 90 FC C4 9E	0	40644
92 04 90 F2 CD 9E	1170	40653
00 00 90 EA D6 9E	0	40662
00 00 90 E0 DF 9E	0	40671
5B 20 92 D6 E8 9E	8283	40680
25 29 90 CC F1 9E	10533	40689
