100.02	4.68E+03			
100.09	3.86E+05			
100.16	2.55E+04			
100.23	1.40E+05			
100.3	2.34E+03			5.66E+06
100.37	2.35E+05			
100.44	4.49E+05			
100.51	3.80E+03			
100.58	0.00E+00			
100.65	2.93E+02			
100.72	0.00E+00			
100.79	2.98E+05			
100.86	5.85E+02			
100.93	2.93E+02			
101	3.65E+05			
101.07	5.88E+05			
101.14	1.71E+05			
101.21	1.46E+03			
101.28	3.22E+03			
101.35	1.46E+06			
101.42	5.41E+05			
101.49	7.41E+05			
101.56	4.78E+05			
101.63	5.88E+05			
101.7	1.31E+06			
101.77	4.82E+05			
101.84	1.56E+06			
101.91	1.20E+06			
101.98	1.46E+06			
102.05	4.03E+05			
102.12	3.00E+05			
102.19	7.24E+05			
102.26	3.10E+05			
102.33	1.10E+05			
102.4	2.86E+05			
102.47	2.20E+05			
102.54	0.00E+00			
102.61	2.36E+05			
102.68	7.44E+05			
102.75	2.28E+05			
102.82	2.70E+05			
102.89	0.00E+00			
102.96	0.00E+00			
103.03	5.05E+05			
103.1	1.76E+03			
103.17	5.85E+02			
103.24	0.00E+00			
103.31	4.37E+05			
103.38	1.76E+03			
103.45	5.69E+05			
103.52	2.67E+05			
103.59	6.06E+05			
103.66	3.01E+04			
103.73	2.73E+05			
103.8	1.70E+04			
103.87	8.08E+04			
103.94	4.68E+05			
104.01	2.52E+05			
104.08	4.59E+05			
104.15	0.00E+00			
104.22	1.17E+03			
104.29	4.10E+03			
104.36	3.51E+03			
104.43	2.34E+03			
104.5	1.84E+04			
104.57	2.93E+02			
104.64	1.91E+05			
104.71	5.53E+05			
104.78	2.23E+05			
104.85	0.00E+00			
104.92	2.05E+03			
104.99	0.00E+00			
105.07	4.10E+03			
105.14	0.00E+00			
105.28	0.00E+00			
105.35	5.85E+02			
105.42	1.46E+03			
105.49	0.00E+00			
105.56	5.45E+05			
105.63	5.85E+02			
105.7	4.43E+05			
105.77	1.41E+05			
105.84	1.30E+05			
105.91	6.15E+05			
105.98	0.00E+00			
106.05	5.56E+03			
106.12	6.32E+05			
106.19	1.46E+05			
106.26	8.78E+02			
106.33	2.75E+04			
106.4	1.73E+05			
106.47	0.00E+00			
106.54	1.54E+05			
106.61	0.00E+00			
106.68	1.76E+03			
106.75	0.00E+00			
106.82	0.00E+00			
106.89	3.90E+05			
106.96	6.04E+05			
107.03	1.17E+03			
107.1	0.00E+00			
107.24	0.00E+00			
107.31	1.05E+04			
107.38	9.88E+05			
107.45	3.92E+05			
107.52	5.08E+05			
107.59	2.91E+05			
107.66	8.78E+02			
107.73	7.80E+05			
107.8	0.00E+00			
107.87	7.52E+04			
107.94	1.05E+06			
108.01	2.37E+04			
108.08	8.98E+04			
108.15	0.00E+00			
108.29	0.00E+00			
108.36	3.68E+05			
108.43	0.00E+00			
108.5	2.41E+05			
108.57	1.33E+05			
108.64	0.00E+00			
108.71	2.93E+02			
108.78	0.00E+00			
108.85	0.00E+00			
108.92	3.22E+03			
108.99	4.77E+05			
109.06	7.40E+04			
109.13	0.00E+00			
109.27	0.00E+00			
109.34	5.28E+05			
109.41	1.34E+05			
109.48	6.07E+05			
109.55	1.47E+06			
109.62	8.24E+05			
109.69	1.08E+06			
109.76	3.61E+05			
109.83	4.35E+05			
109.9	3.66E+05			
109.97	1.31E+06			
110.04	8.10E+05			
110.11	1.76E+03			
110.18	9.66E+03			
110.25	5.86E+05			
110.32	4.97E+03			
110.39	1.20E+04			
110.46	1.58E+06			
110.53	4.21E+04			
110.6	1.39E+05			
110.67	1.80E+06			
110.74	2.34E+04			
110.81	4.42E+04			
110.88	6.13E+05			
110.95	0.00E+00			
111.02	9.41E+05			
111.09	6.88E+05			
111.16	4.12E+05			
111.23	2.63E+03			
111.3	8.30E+05			
111.37	4.51E+04			
111.44	6.04E+05			
111.51	3.89E+05			
111.58	3.80E+03			
111.65	5.85E+02			
111.72	2.93E+02			
111.79	1.56E+05			
111.86	9.39E+04			
111.93	5.85E+02			
112	0.00E+00			
112.07	0.00E+00			
112.14	8.54E+04			
112.21	3.06E+05			
112.28	2.58E+04			
112.35	1.26E+06			
112.42	1.70E+05			
112.49	2.57E+05			
112.56	2.34E+03			
112.63	3.59E+05			
112.7	3.51E+03			
112.77	9.99E+05			
112.84	1.17E+04			
112.91	4.24E+04			
112.98	1.55E+04			
113.05	3.53E+05			
113.12	2.00E+05			
113.19	3.05E+05			
113.26	1.22E+06			
113.33	2.35E+06			
113.4	1.10E+06			
113.47	2.58E+06			
113.54	2.26E+06			
113.61	1.13E+06			
113.68	1.43E+06			
113.75	1.58E+06			
113.82	7.56E+05			
113.89	1.02E+06			
113.96	1.90E+06			
114.03	1.22E+06			
114.1	3.91E+05			
114.17	1.32E+04			
114.24	5.20E+05			
114.31	9.64E+05			
114.38	3.48E+05			
114.45	1.18E+06			
114.52	2.31E+06			
114.59	8.50E+05			
114.66	8.37E+05			
114.73	1.74E+06			
114.8	1.59E+06			
114.87	1.08E+06			
114.94	1.80E+06			
115.01	5.06E+05			
115.08	3.01E+05			
115.15	1.99E+05			
115.22	1.56E+05			
115.29	5.26E+05			
115.36	2.09E+05			
115.43	8.81E+04			
115.5	3.63E+04			
115.57	2.19E+05			
115.64	1.09E+06			
115.71	2.17E+04			
115.78	2.88E+05			
115.85	0.00E+00			
115.92	2.59E+05			
115.99	8.49E+03			
116.06	2.17E+04			
116.13	3.04E+05			
116.2	1.46E+03			
116.27	0.00E+00			
116.55	0.00E+00			
116.62	2.93E+03			
116.69	2.93E+02			
116.76	0.00E+00			
116.83	8.34E+04			
116.9	5.30E+04			
116.97	3.05E+05			
117.04	0.00E+00			
117.11	0.00E+00			
117.18	1.36E+05			
117.25	2.05E+05			
117.32	1.96E+05			
117.39	6.43E+05			
117.46	1.10E+06			
117.53	6.13E+05			
117.6	4.20E+05			
117.67	1.16E+06			
117.74	1.95E+06			
117.81	1.67E+06			
117.88	1.16E+06			
117.95	2.02E+06			
118.02	7.91E+05			
118.09	9.68E+05			
118.16	4.07E+04			
118.23	0.00E+00			
118.3	3.22E+03			
118.37	2.34E+03			
118.44	4.42E+05			
118.51	3.53E+05			
118.58	1.87E+05			
118.65	5.42E+05			
118.72	0.00E+00			
118.79	1.13E+05			
118.86	2.68E+05			
118.93	1.96E+05			
119	7.11E+04			
119.07	3.22E+03			
119.14	1.35E+04			
119.21	3.84E+05			
119.28	1.23E+05			
119.35	1.93E+05			
119.42	0.00E+00			
119.49	0.00E+00			
119.56	2.19E+05			
119.63	5.68E+05			
119.7	0.00E+00			
119.77	2.58E+05			
119.84	9.19E+04			
119.91	0.00E+00			
120.05	0.00E+00			
120.12	2.34E+03			
120.19	0.00E+00			
120.26	0.00E+00			
120.33	5.85E+02			
120.4	5.51E+05			
120.47	1.32E+04			
120.54	0.00E+00			
120.61	2.34E+03			
120.68	0.00E+00			
120.75	8.48E+04			
120.82	4.68E+03			
120.89	6.44E+04			
120.96	0.00E+00			
121.1	0.00E+00			
121.17	2.93E+02			
121.24	8.78E+02			
121.31	4.66E+05			
121.38	8.90E+05			
121.45	2.65E+05			
121.52	2.53E+05			
121.59	2.27E+05			
121.66	6.40E+05			
121.73	2.67E+05			
121.8	3.49E+05			
121.87	4.54E+05			
121.94	9.34E+05			
122.01	6.21E+05			
122.08	4.35E+05			
122.15	0.00E+00			
122.22	3.80E+03			
122.29	5.05E+05			
122.36	4.65E+05			
122.44	5.22E+05			
122.51	0.00E+00			
122.58	0.00E+00			
122.65	2.93E+03			
122.72	2.37E+05			
122.79	2.91E+05			
122.86	0.00E+00			
123	0.00E+00			
123.07	3.80E+03			
123.14	5.85E+02			
123.21	0.00E+00			
123.49	0.00E+00			
123.56	1.70E+05			
123.63	0.00E+00			
123.7	1.17E+03			
123.77	2.47E+05			
123.84	1.81E+04			
123.91	0.00E+00			
124.12	0.00E+00			
124.19	2.93E+03			
124.26	0.00E+00			
124.33	0.00E+00			
124.4	1.17E+03			
124.47	2.76E+05			
124.54	4.86E+04			
124.61	2.55E+05			
124.68	4.25E+05			
124.75	1.61E+05			
124.82	2.81E+05			
124.89	1.80E+05			
124.96	0.00E+00			
125.03	2.93E+02			
125.1	0.00E+00			
125.17	6.78E+05			
125.24	2.89E+05			
125.31	1.04E+06			
125.38	1.16E+06			
125.45	1.10E+06			
125.52	1.31E+06			
125.59	8.15E+05			
125.66	1.78E+06			
125.73	1.53E+06			
125.8	1.61E+06			
125.87	6.67E+05			
125.94	2.12E+06			
126.01	5.27E+05			
126.08	1.31E+06			
126.15	5.28E+05			
126.22	2.08E+05			
126.29	1.55E+05			
126.36	5.25E+05			
126.43	3.87E+05			
126.5	7.55E+04			
126.57	6.44E+03			
126.64	2.63E+03			
126.71	5.09E+04			
126.78	2.93E+02			
126.85	0.00E+00			
126.92	1.32E+05			
126.99	0.00E+00			
127.06	3.63E+05			
127.13	3.60E+04			
127.2	0.00E+00			
127.27	2.93E+02			
127.34	3.10E+05			
127.41	2.63E+03			
127.48	1.69E+05			
127.55	2.34E+05			
127.62	3.22E+05			
127.69	1.17E+03			
127.76	0.00E+00			
127.83	3.92E+04			
127.9	8.49E+03			
127.97	1.73E+05			
128.04	2.93E+02			
128.11	0.00E+00			
128.25	0.00E+00			
128.32	8.78E+02			
128.39	1.94E+05			
128.46	1.90E+05			
128.53	3.24E+05			
128.6	2.66E+05			
128.67	2.93E+02			
128.74	0.00E+00			
128.81	5.04E+05			
128.88	2.19E+05			
128.95	4.11E+05			
129.02	3.90E+05			
129.09	4.83E+05			
129.16	0.00E+00			
129.23	7.72E+04			
129.3	3.04E+04			
129.37	3.46E+05			
129.44	5.85E+02			
129.51	2.19E+05			
129.58	4.51E+05			
129.65	8.22E+05			
129.72	1.02E+05			
129.79	4.38E+05			
129.86	2.66E+05			
129.93	1.68E+05			
130	8.78E+02			
130.07	0.00E+00			
130.14	8.04E+05			
130.21	1.62E+06			
130.28	1.33E+06			
130.35	1.60E+06			
130.42	1.81E+06			
130.49	3.05E+06			
130.56	1.92E+06			
130.63	2.42E+06			
130.7	1.97E+06			
130.77	2.30E+06			
130.84	2.16E+06			
130.91	1.95E+06			
130.98	1.10E+06			
131.05	9.01E+05			
131.12	8.86E+05			
131.19	1.88E+05			
131.26	4.30E+04			
131.33	1.01E+06			
131.4	5.60E+05			
131.47	3.16E+05			
131.54	7.78E+05			
131.61	5.04E+05			
131.68	9.15E+05			
131.75	1.60E+06			
131.82	1.39E+06			
131.89	4.36E+05			
131.96	6.41E+04			
132.03	3.63E+05			
132.1	3.30E+05			
132.17	8.78E+02			
132.24	0.00E+00			
132.31	1.17E+03			
132.38	5.85E+02			
132.45	0.00E+00			
132.52	2.09E+05			
132.59	6.14E+03			
132.66	1.10E+05			
132.73	2.19E+05			
132.8	2.05E+03			
132.87	2.05E+03			
132.94	1.46E+03			
133.01	2.63E+03			
133.08	5.85E+02			
133.15	0.00E+00			
133.36	0.00E+00			
133.43	2.32E+05			
133.5	0.00E+00			
133.57	2.05E+03			
133.64	1.43E+05			
133.71	2.38E+05			
133.78	2.89E+05			
133.85	3.62E+05			
133.92	4.30E+05			
133.99	1.98E+05			
134.06	5.85E+02			
134.13	5.85E+02			
134.2	8.78E+02			
134.27	0.00E+00			
134.34	0.00E+00			
134.41	2.93E+02			
134.48	0.00E+00			
134.83	0.00E+00			
134.9	2.67E+05			
134.97	0.00E+00			
135.04	0.00E+00			
135.11	8.89E+04			
135.18	1.41E+05			
135.25	2.48E+05			
135.32	7.23E+05			
135.39	1.38E+05			
135.46	0.00E+00			
135.53	4.80E+05			
135.6	1.20E+06			
135.67	5.30E+05			
135.74	1.94E+05			
135.81	3.85E+05			
135.88	4.63E+05			
135.95	9.09E+05			
136.02	1.40E+05			
136.09	3.72E+04			
136.16	6.53E+05			
136.23	3.13E+05			
136.3	2.66E+05			
136.37	1.75E+05			
136.44	6.82E+04			
136.51	0.00E+00			
136.58	3.46E+05			
136.65	2.58E+04			
136.72	6.73E+03			
136.79	0.00E+00			
136.86	0.00E+00			
136.93	5.85E+02			
137	0.00E+00			
137.07	5.85E+02			
137.14	0.00E+00			
137.21	0.00E+00			
137.28	3.25E+05			
137.35	2.20E+05			
137.42	3.51E+05			
137.49	1.55E+05			
137.56	6.13E+05			
137.63	9.68E+04			
137.7	3.51E+03			
137.77	2.87E+05			
137.84	9.36E+04			
137.91	7.40E+04			
137.98	3.82E+05			
138.05	1.17E+03			
138.12	6.14E+03			
138.19	0.00E+00			
138.26	5.74E+05			
138.33	0.00E+00			
138.4	2.58E+05			
138.47	1.25E+05			
138.54	2.82E+05			
138.61	0.00E+00			
138.68	1.59E+05			
138.75	0.00E+00			
138.82	5.85E+02			
138.89	0.00E+00			
139.24	0.00E+00			
139.31	7.31E+04			
139.38	0.00E+00			
139.45	3.52E+05			
139.52	4.32E+05			
139.59	8.14E+05			
139.66	0.00E+00			
139.73	4.77E+04			
139.8	2.34E+03			
139.87	0.00E+00			
139.94	0.00E+00			
140.02	3.09E+05			
140.09	4.83E+05			
140.16	5.61E+05			
140.23	1.46E+04			
140.3	6.73E+04			
140.37	0.00E+00			
140.51	0.00E+00			
140.58	3.03E+05			
140.65	0.00E+00			
140.79	0.00E+00			
140.86	8.78E+02			
140.93	0.00E+00			
141	0.00E+00			
141.07	1.17E+03			
141.14	1.76E+05			
141.21	7.74E+05			
141.28	7.74E+05			
141.35	1.35E+06			
141.42	1.19E+06			
141.49	6.43E+05			
141.56	1.06E+06			
141.63	8.67E+05			
141.7	1.37E+06			
141.77	8.81E+05			
141.84	3.94E+05			
141.91	6.39E+05			
141.98	1.25E+06			
142.05	6.41E+05			
142.12	2.66E+05			
142.19	2.93E+02			
142.26	2.17E+05			
142.33	8.40E+04			
142.4	8.78E+02			
142.47	2.03E+05			
142.54	4.23E+05			
142.61	3.28E+05			
142.68	2.73E+05			
142.75	1.14E+06			
142.82	1.47E+05			
142.89	1.34E+05			
142.96	1.46E+03			
143.03	5.85E+02			
143.1	1.17E+03			
143.17	5.85E+02			
143.24	9.60E+04			
143.31	2.25E+05			
143.38	8.78E+02			
143.45	3.29E+05			
143.52	6.82E+05			
143.59	4.59E+05			
143.66	2.65E+05			
143.73	1.80E+05			
143.8	8.60E+04			
143.87	6.23E+05			
143.94	7.51E+05			
144.01	8.09E+05			
144.08	6.20E+04			
144.15	1.46E+03			
144.22	0.00E+00			
144.29	2.93E+02			
144.36	5.30E+05			
144.43	1.61E+05			
144.5	2.01E+05			
144.57	8.66E+04			
144.64	1.34E+05			
144.71	5.20E+05			
144.78	1.17E+03			
144.85	1.24E+05			
144.92	7.16E+05			
144.99	2.38E+05			
145.06	2.53E+05			
145.13	1.86E+05			
145.2	2.77E+05			
145.27	1.76E+03			
145.34	3.96E+05			
145.41	0.00E+00			
145.48	1.46E+03			
145.55	2.27E+05			
145.62	2.53E+05			
145.69	5.56E+03			
145.76	4.93E+05			
145.83	5.22E+05			
145.9	2.03E+05			
145.97	2.05E+05			
146.04	2.56E+05			
146.11	5.53E+04			
146.18	0.00E+00			
146.25	6.03E+04			
146.32	3.80E+03			
146.39	2.93E+02			
146.46	5.02E+05			
146.53	4.92E+04			
146.6	5.85E+02			
146.67	5.85E+02			
146.74	3.34E+05			
146.81	1.62E+05			
146.88	6.99E+04			
146.95	3.89E+05			
147.02	3.60E+05			
147.09	3.83E+05			
147.16	0.00E+00			
147.23	0.00E+00			
147.3	9.86E+04			
147.37	5.53E+04			
147.44	0.00E+00			
147.58	0.00E+00			
147.65	2.93E+02			
147.72	0.00E+00			
147.79	0.00E+00			
147.86	4.62E+05			
147.93	1.99E+05			
148	1.55E+05			
148.07	1.23E+05			
148.14	0.00E+00			
148.21	0.00E+00			
148.28	3.45E+04			
148.35	2.25E+05			
148.42	6.05E+05			
148.49	5.85E+05			
148.56	2.16E+05			
148.63	2.39E+05			
148.7	1.46E+06			
148.77	1.07E+06			
148.84	7.38E+05			
148.91	1.28E+06			
148.98	2.75E+05			
149.05	5.23E+05			
149.12	3.58E+05			
149.19	9.42E+04			
149.26	1.40E+05			
149.33	0.00E+00			
149.4	0.00E+00			
149.47	1.62E+05			
149.54	0.00E+00			
149.61	2.43E+05			
149.68	4.39E+03			
149.75	4.83E+05			
149.82	9.60E+04			
149.89	1.42E+05			
149.96	3.61E+05			
150.03	0.00E+00			
150.1	0.00E+00			
150.17	1.46E+03			
150.24	5.15E+04			
150.31	2.90E+04			
150.38	1.17E+03			
150.45	1.47E+05			
150.52	5.85E+02			
150.59	2.91E+05			
150.66	1.04E+05			
150.73	2.83E+05			
150.8	5.85E+02			
150.87	5.85E+02			
150.94	1.46E+03			
151.01	0.00E+00			
151.29	0.00E+00			
151.36	8.78E+02			
151.43	5.85E+02			
151.5	0.00E+00			
151.78	0.00E+00			
151.85	2.93E+03			
151.92	2.63E+03			
151.99	0.00E+00			
152.13	0.00E+00			
152.2	5.85E+02			
152.27	0.00E+00			
152.62	0.00E+00			
152.69	1.58E+05			
152.76	0.00E+00			
153.04	0.00E+00			
153.11	2.93E+02			
153.18	0.00E+00			
153.25	4.68E+03			
153.32	2.05E+03			
153.39	0.00E+00			
153.74	0.00E+00			
153.81	4.79E+05			
153.88	4.63E+05			
153.95	7.90E+03			
154.02	0.00E+00			
154.44	0.00E+00			
154.51	1.72E+05			
154.58	8.63E+04			
154.65	5.85E+02			
154.72	1.84E+05			
154.79	5.49E+05			
154.86	1.16E+05			
154.93	5.46E+05			
155	6.67E+05			
155.07	6.88E+04			
155.14	0.00E+00			
155.28	0.00E+00			
155.35	5.85E+02			
155.42	0.00E+00			
155.49	1.04E+05			
155.56	8.00E+05			
155.63	0.00E+00			
155.91	0.00E+00			
155.98	5.85E+02			
156.05	0.00E+00			
156.12	1.17E+03			
156.19	0.00E+00			
156.33	0.00E+00			
156.4	4.94E+04			
156.47	5.15E+05			
156.54	1.76E+05			
156.61	1.05E+05			
156.68	1.10E+05			
156.75	1.87E+04			
156.82	3.22E+05			
156.89	3.35E+05			
156.96	2.45E+05			
157.03	6.10E+05			
157.1	5.21E+04			
157.17	3.80E+05			
157.24	3.51E+03			
157.31	0.00E+00			
157.38	9.52E+05			
157.45	2.17E+04			
157.52	0.00E+00			
157.59	1.71E+05			
157.66	1.36E+05			
157.73	0.00E+00			
157.81	5.13E+05			
157.88	9.30E+04			
157.95	4.16E+05			
158.02	3.34E+05			
158.09	6.16E+05			
158.16	8.57E+05			
158.23	2.09E+06			
158.3	1.81E+06			
158.37	1.87E+06			
158.44	2.89E+06			
158.51	3.94E+06			
158.58	4.06E+06			
158.65	2.61E+06			
158.72	5.49E+06			
158.79	5.66E+06			
158.86	4.60E+06			
158.93	4.36E+06			
159	4.81E+06			
159.07	2.38E+06			
159.14	2.25E+06			
159.21	2.15E+05			
159.28	1.17E+04			
159.35	2.34E+03			
159.42	5.27E+03			
159.49	3.68E+05			
159.56	6.35E+05			
159.63	4.10E+04			
159.7	2.21E+05			
159.77	9.88E+05			
159.84	3.44E+05			
159.91	1.38E+05			
159.98	5.29E+05			
160.05	1.56E+05			
160.12	5.29E+05			
160.19	3.04E+04			
160.26	1.92E+05			
160.33	0.00E+00			
160.54	0.00E+00			
160.61	1.76E+03			
160.68	0.00E+00			
160.75	7.84E+04			
160.82	7.31E+03			
160.89	2.05E+03			
160.96	2.93E+02			
161.03	2.86E+05			
161.1	7.02E+04			
161.17	0.00E+00			
161.38	0.00E+00			
161.45	1.46E+03			
161.52	2.39E+05			
161.59	8.98E+04			
161.66	0.00E+00			
161.8	0.00E+00			
161.87	3.15E+05			
161.94	2.68E+05			
162.01	1.35E+04			
162.08	0.00E+00			
162.15	2.93E+02			
162.22	0.00E+00			
162.71	0.00E+00			
162.78	2.93E+02			
162.85	2.93E+02			
162.92	0.00E+00			
163.13	0.00E+00			
163.2	2.63E+03			
163.27	0.00E+00			
163.34	1.33E+05			
163.41	9.25E+04			
163.48	0.00E+00			
163.55	9.86E+04			
163.62	6.58E+05			
163.69	5.46E+05			
163.76	5.83E+05			
163.83	2.31E+05			
163.9	2.31E+04			
163.97	5.95E+05			
164.04	3.39E+05			
164.11	1.39E+05			
164.18	0.00E+00			
164.53	0.00E+00			
164.6	1.46E+03			
164.67	1.99E+05			
164.74	3.51E+03			
164.81	0.00E+00			
164.95	0.00E+00			
165.02	1.95E+05			
165.09	2.86E+05			
165.16	0.00E+00			
165.23	1.17E+03			
165.3	0.00E+00			
165.51	0.00E+00			
165.58	1.46E+05			
165.65	0.00E+00			
165.93	0.00E+00			
166	1.51E+05			
166.07	1.30E+05			
166.14	0.00E+00			
166.28	0.00E+00			
166.35	1.17E+03			
166.42	2.34E+03			
166.49	9.22E+04			
166.56	3.84E+05			
166.63	2.51E+05			
166.7	3.52E+05			
166.77	0.00E+00			
166.84	2.93E+02			
166.91	4.68E+03			
166.98	0.00E+00			
167.05	0.00E+00			
167.12	2.61E+05			
167.19	8.78E+02			
167.26	5.85E+02			
167.33	2.93E+02			
167.4	0.00E+00			
167.75	0.00E+00			
167.82	4.68E+03			
167.89	2.34E+05			
167.96	2.81E+04			
168.03	3.75E+04			
168.1	0.00E+00			
168.38	0.00E+00			
168.45	2.93E+02			
168.52	0.00E+00			
168.87	0.00E+00			
168.94	1.17E+03			
169.01	0.00E+00			
169.36	0.00E+00			
169.43	2.44E+05			
169.5	0.00E+00			
169.57	2.01E+05			
169.64	3.51E+03			
169.71	0.00E+00			
169.78	2.69E+05			
169.85	2.63E+03			
169.92	1.17E+03			
169.99	0.00E+00			
170.06	5.85E+02			
170.13	5.41E+04			
170.2	2.80E+05			
170.27	5.85E+02			
170.34	0.00E+00			
170.48	0.00E+00			
170.55	2.93E+02			
170.62	1.17E+03			
170.69	0.00E+00			
171.46	0.00E+00			
171.53	3.28E+04			
171.6	0.00E+00			
171.67	2.83E+05			
171.74	1.32E+04			
171.81	0.00E+00			
171.88	0.00E+00			
171.95	2.93E+03			
172.02	1.33E+05			
172.09	1.38E+04			
172.16	0.00E+00			
172.23	1.98E+05			
172.3	0.00E+00			
172.58	0.00E+00			
172.65	1.46E+03			
172.72	1.61E+05			
172.79	9.81E+05			
172.86	1.52E+04			
172.93	2.27E+05			
173	2.26E+05			
173.07	0.00E+00			
173.14	3.35E+05			
173.21	0.00E+00			
173.35	0.00E+00			
